,store_nm,store_id,store_addr_line2_txt,store_city_nm,store_state_id,store_zip5_id,upc_id,upc_dsc,category_nm,storeCounts,upcCounts,bundle_number,bundle_name
284543,VONS                     ,2107,10675 SCRPPS POWAY PARKWAY              ,SAN DIEGO           ,CA,92131,28120400000,BEEF LOIN TRI TIP STK TNDRZD W/BLK PPR,SERVICE MEAT,18,766,1039,VONS_2107_1039
794689,VONS                     ,2107,10675 SCRPPS POWAY PARKWAY              ,SAN DIEGO           ,CA,92131,20227800000,T&B CKN THIGHS BNLS SKLS W/ GRLC BUTTER,SELF SERVICE VALUE ADDED MEATS,18,766,1039,VONS_2107_1039
421815,VONS                     ,2107,10675 SCRPPS POWAY PARKWAY              ,SAN DIEGO           ,CA,92131,85652000609,GARAGE BREWING MANGO HEFEWEIZEN  BTL,BEER,18,766,1039,VONS_2107_1039
517206,VONS                     ,2107,10675 SCRPPS POWAY PARKWAY              ,SAN DIEGO           ,CA,92131,85652000610,GARAGE BREWING MARSHMALLOW  BTL,BEER,18,766,1039,VONS_2107_1039
690678,VONS                     ,2107,10675 SCRPPS POWAY PARKWAY              ,SAN DIEGO           ,CA,92131,3150682007,D&W MAYO CAJUN,DELI SPECIALTY MISC ITEMS,19,766,1039,VONS_2107_1039
888825,SAFEWAY                  ,2718,800 REDWOOD HWY FRONTAGE RD             ,MILL VALLEY         ,CA,94941,21247700000,BH FRSH-SLC CAPPOCOLLO HOT,DELI MEAT,17,843,1040,SAFEWAY_2718_1040
365193,SAFEWAY                  ,2718,800 REDWOOD HWY FRONTAGE RD             ,MILL VALLEY         ,CA,94941,85267161884,HONEYMOON ICE CREAM CHOCOLATE WALNUT,PACKAGED ICE CREAM,17,843,1040,SAFEWAY_2718_1040
314056,SAFEWAY                  ,2718,800 REDWOOD HWY FRONTAGE RD             ,MILL VALLEY         ,CA,94941,65143399130,WALNUTS HALVES & PIECES TUBS,BULK FOODS,18,843,1040,SAFEWAY_2718_1040
98382,SAFEWAY                  ,2718,800 REDWOOD HWY FRONTAGE RD             ,MILL VALLEY         ,CA,94941,75884307189,SEMIFREDDIS ROSEMARY LOAF FOCACCIA,FRENCH (MAIN MEAL) COMMERCIAL FRESH BREAD,18,843,1040,SAFEWAY_2718_1040
745893,SAFEWAY                  ,2718,800 REDWOOD HWY FRONTAGE RD             ,MILL VALLEY         ,CA,94941,85025000504,SLING SHOT YOGURT DRINK BLUEBERRY,REFRIGERATED YOGURTS,18,843,1040,SAFEWAY_2718_1040
69416,SAFEWAY                  ,2718,800 REDWOOD HWY FRONTAGE RD             ,MILL VALLEY         ,CA,94941,86967200010,GOWANS GRAVENSTEIN HEIRLOOM CIDER  BTL,BEER,18,843,1040,SAFEWAY_2718_1040
85268,SAFEWAY                  ,2718,800 REDWOOD HWY FRONTAGE RD             ,MILL VALLEY         ,CA,94941,79357347726,DAHLICIOUS SMOOTHIE PROBTIC MANGO ORG,REFRIGERATED YOGURTS,19,843,1040,SAFEWAY_2718_1040
124793,ALBERTSONS LLC           ,193,1653 SOUTH VISTA AVENUE                 ,BOISE               ,ID,83705,86321600007,BOISE BREWING SNOWBOARDER PORTER  CAN,BEER,17,1276,1041,ALBERTSONS LLC_193_1041
870270,ALBERTSONS LLC           ,193,1653 SOUTH VISTA AVENUE                 ,BOISE               ,ID,83705,7047918000,PEANUT BRITTLE,TAKE HOME CANDY/GUM/MINTS (IN-LINE),17,1276,1041,ALBERTSONS LLC_193_1041
424251,ALBERTSONS LLC           ,193,1653 SOUTH VISTA AVENUE                 ,BOISE               ,ID,83705,7047914100,OWYHEE BUTTER TOFFEE,TAKE HOME CANDY/GUM/MINTS (IN-LINE),17,1276,1041,ALBERTSONS LLC_193_1041
928520,ALBERTSONS LLC           ,193,1653 SOUTH VISTA AVENUE                 ,BOISE               ,ID,83705,7047914200,OWYHEE BTR TOF.CHUNK,TAKE HOME CANDY/GUM/MINTS (IN-LINE),17,1276,1041,ALBERTSONS LLC_193_1041
830555,ALBERTSONS LLC           ,193,1653 SOUTH VISTA AVENUE                 ,BOISE               ,ID,83705,26729200000,CHEESECAKE NY WITH FRUIT,ISB DESSERTS,17,1276,1041,ALBERTSONS LLC_193_1041
836097,ALBERTSONS LLC           ,193,1653 SOUTH VISTA AVENUE                 ,BOISE               ,ID,83705,85605000401,KATIEBEE RAW HONEY,HONEY,18,1276,1041,ALBERTSONS LLC_193_1041
857638,ALBERTSONS LLC           ,193,1653 SOUTH VISTA AVENUE                 ,BOISE               ,ID,83705,86374200014,EDGE AMBER,BEER,18,1276,1041,ALBERTSONS LLC_193_1041
22624,SAFEWAY                  ,1930,8071 GUIDE MERIDIAN ROAD #101           ,LYNDEN              ,WA,98264,5462721027,SMK BREAD RING PRETZEL W/PRM CHEESE DIP,DELI CATERING/PLATTERS,17,1112,1042,SAFEWAY_1930_1042
659895,SAFEWAY                  ,1930,8071 GUIDE MERIDIAN ROAD #101           ,LYNDEN              ,WA,98264,1558686664,EK STICKO MUSIC NOTES,ART & CRAFT SUPPLIES,18,1112,1042,SAFEWAY_1930_1042
490230,SAFEWAY                  ,1930,8071 GUIDE MERIDIAN ROAD #101           ,LYNDEN              ,WA,98264,76410300012,GARY WEST STEAK JERKY STRIPS TRADITIONAL,MEAT SNACKS,21,1112,1042,SAFEWAY_1930_1042
665357,SAFEWAY                  ,1930,8071 GUIDE MERIDIAN ROAD #101           ,LYNDEN              ,WA,98264,22208500000,CUPCAKE PLATTER VARIETY 24 CT,ISB DESSERTS,21,1112,1042,SAFEWAY_1930_1042
595732,SAFEWAY                  ,1930,8071 GUIDE MERIDIAN ROAD #101           ,LYNDEN              ,WA,98264,1558679537,STICKO ST FANCIFUL FLOWERS,ART & CRAFT SUPPLIES,22,1112,1042,SAFEWAY_1930_1042
251871,SAFEWAY                  ,1930,8071 GUIDE MERIDIAN ROAD #101           ,LYNDEN              ,WA,98264,85325400356,MANINIS GF RIGATONI,DELI FRESH REFRIGERATED PASTA,22,1112,1042,SAFEWAY_1930_1042
735250,SAFEWAY                  ,1930,8071 GUIDE MERIDIAN ROAD #101           ,LYNDEN              ,WA,98264,1558686656,EK STICKO HOOTERS,ART & CRAFT SUPPLIES,23,1112,1042,SAFEWAY_1930_1042
452955,SAFEWAY                  ,1620,20211 GOSHEN RD.                        ,GAITHERSBURG        ,MD,20879,7723402090,ETHICAL BURLAP MICE ASST COLORS,PET SUPPLIES,17,904,1043,SAFEWAY_1620_1043
952903,SAFEWAY                  ,1620,20211 GOSHEN RD.                        ,GAITHERSBURG        ,MD,20879,4293440993,VALUE BLEND SELECT WILD BIRD FOOD,WILD BIRD FOOD/TREATS/ACCESSORIES,18,904,1043,SAFEWAY_1620_1043
60497,SAFEWAY                  ,1620,20211 GOSHEN RD.                        ,GAITHERSBURG        ,MD,20879,4293441125,CARDINAL SONGBIRD SEED CAKE,WILD BIRD FOOD/TREATS/ACCESSORIES,18,904,1043,SAFEWAY_1620_1043
1006124,SAFEWAY                  ,1620,20211 GOSHEN RD.                        ,GAITHERSBURG        ,MD,20879,7723404739,ETHICAL VINYL SQUEAKY TIRE 3.5IN,PET SUPPLIES,19,904,1043,SAFEWAY_1620_1043
491655,SAFEWAY                  ,1620,20211 GOSHEN RD.                        ,GAITHERSBURG        ,MD,20879,74217411304,RAW EXP 4 TO 5IN NATURAL PRESS RAWHIDE,PET SUPPLIES,19,904,1043,SAFEWAY_1620_1043
407061,SAFEWAY                  ,1620,20211 GOSHEN RD.                        ,GAITHERSBURG        ,MD,20879,66004800184,CHUCK IT TENNIS BALL SHRINK SMALL,PET SUPPLIES,19,904,1043,SAFEWAY_1620_1043
84361,SAFEWAY                  ,1620,20211 GOSHEN RD.                        ,GAITHERSBURG        ,MD,20879,74217418220,RAW EXPR WHITE CHEW CHIPS,PET SUPPLIES,20,904,1043,SAFEWAY_1620_1043
865324,SAFEWAY                  ,1689,413 ELDEN ST                            ,HERNDON             ,VA,20170,83715200332,FARMFRIEND EGG NOG QUART GLASS,FLAVORED MILK AND MILK PRODUCTS,17,857,1044,SAFEWAY_1689_1044
653067,SAFEWAY                  ,1689,413 ELDEN ST                            ,HERNDON             ,VA,20170,68745622307,MADEGOOD GRANOLA MINI CHOC BANANA,CONVENIENT WHOLESOME FOODS,18,857,1044,SAFEWAY_1689_1044
758482,SAFEWAY                  ,1689,413 ELDEN ST                            ,HERNDON             ,VA,20170,22662600000,CUPCAKES STRAWBERRY 6 CT,ISB DESSERTS,19,857,1044,SAFEWAY_1689_1044
922388,SAFEWAY                  ,1689,413 ELDEN ST                            ,HERNDON             ,VA,20170,85984500500,OLD OX ALPHA OX  CAN,BEER,19,857,1044,SAFEWAY_1689_1044
728695,SAFEWAY                  ,1689,413 ELDEN ST                            ,HERNDON             ,VA,20170,85908800355,BOLD ROCK VARIETY CRATE  BTL,BEER,19,857,1044,SAFEWAY_1689_1044
362231,SAFEWAY                  ,1689,413 ELDEN ST                            ,HERNDON             ,VA,20170,85882800132,ANCIANO TEMPRANILLO GRAN RESERVA,TABLE WINE,19,857,1044,SAFEWAY_1689_1044
284680,SAFEWAY                  ,1689,413 ELDEN ST                            ,HERNDON             ,VA,20170,7349700521,MACS SALT/VIN PLANTAIN CHIPS,CARIBBEAN SPECIALTY FOODS,19,857,1044,SAFEWAY_1689_1044
533009,SAFEWAY                  ,1539,4211 MOUNTAIN ROAD                      ,PASADENA            ,MD,21122,23412100000,WESTER ROSS SCOTTISH SALMON FILLETS,SERVICE SEAFOOD,17,767,1045,SAFEWAY_1539_1045
888975,SAFEWAY                  ,1539,4211 MOUNTAIN ROAD                      ,PASADENA            ,MD,21122,4293441325,BROWNS THISTLE SOCK,WILD BIRD FOOD/TREATS/ACCESSORIES,18,767,1045,SAFEWAY_1539_1045
102805,SAFEWAY                  ,1539,4211 MOUNTAIN ROAD                      ,PASADENA            ,MD,21122,79042923554,PEAS SRIRACHA,DRIED PRODUCE,18,767,1045,SAFEWAY_1539_1045
562498,SAFEWAY                  ,1539,4211 MOUNTAIN ROAD                      ,PASADENA            ,MD,21122,22852500000,CUPCAKE CHOC W/CKY CRM IC 6CT,ISB DESSERTS,19,767,1045,SAFEWAY_1539_1045
287487,SAFEWAY                  ,1539,4211 MOUNTAIN ROAD                      ,PASADENA            ,MD,21122,81019802149,BIG SEXY ROOT PUMP PLUS,PROFESSIONAL DAILY HAIR CARE,20,767,1045,SAFEWAY_1539_1045
18454,SAFEWAY                  ,1539,4211 MOUNTAIN ROAD                      ,PASADENA            ,MD,21122,81019802547,RUSK W8LESS SHAP SPRY,PROFESSIONAL DAILY HAIR CARE,20,767,1045,SAFEWAY_1539_1045
464506,SAFEWAY                  ,1539,4211 MOUNTAIN ROAD                      ,PASADENA            ,MD,21122,85126600406,YEE HAW P PICKLES DILL LEMON PEPPR,PICKLES,20,767,1045,SAFEWAY_1539_1045
324466,SAFEWAY                  ,979,900 DIABLO AVE                          ,NOVATO              ,CA,94947,23413000000,ATLANTIC SALMON PLANKED W/ROSEMARY 12 OZ,SALMON FAMILY FARMED - (BULK),17,707,1046,SAFEWAY_979_1046
49553,SAFEWAY                  ,979,900 DIABLO AVE                          ,NOVATO              ,CA,94947,23506700000,POKE AHI LIMU PREVIOUSLY FROZEN - CO,"ETHNIC SEAFOOD, REFRIGERATED AND FROZEN",17,707,1046,SAFEWAY_979_1046
815171,SAFEWAY                  ,979,900 DIABLO AVE                          ,NOVATO              ,CA,94947,8175382554,VEUVE CLICQUOT LA GRANDE DAME CHAMP BRUT,SPARKLING WINE,18,707,1046,SAFEWAY_979_1046
950868,SAFEWAY                  ,979,900 DIABLO AVE                          ,NOVATO              ,CA,94947,78714800102,TAY MAID FRMS RED ROOSTER FRENCH RST ORG,PREPACKAGED COFFEE/HOT,19,707,1046,SAFEWAY_979_1046
67409,SAFEWAY                  ,979,900 DIABLO AVE                          ,NOVATO              ,CA,94947,1360902201,CUPCAKE ORGANIC VANILLA JD,ISB WELLNESS,19,707,1046,SAFEWAY_979_1046
865323,SAFEWAY                  ,979,900 DIABLO AVE                          ,NOVATO              ,CA,94947,23690600000,MBS ALASKAN COD FILLETS FROZEN,FINFISH ALL OTHER - WILD (BULK),19,707,1046,SAFEWAY_979_1046
296833,SAFEWAY                  ,979,900 DIABLO AVE                          ,NOVATO              ,CA,94947,26884300000,RUSTIC MULTIGRAIN BAGUETTE,ISB MAIN MEAL LOAVES,20,707,1046,SAFEWAY_979_1046
953381,SAFEWAY                  ,1926,7643 ARUNDEL MILLS BOULEVARD            ,HANOVER             ,MD,21076,22081100000,LOAF CAKE HLDY PLTR PLN/BLU/BAN/LEMON,ISB DESSERTS,17,980,1047,SAFEWAY_1926_1047
47074,SAFEWAY                  ,1926,7643 ARUNDEL MILLS BOULEVARD            ,HANOVER             ,MD,21076,48457022601,TOMATOES GREEN,TOMATOES,19,980,1047,SAFEWAY_1926_1047
322597,SAFEWAY                  ,1926,7643 ARUNDEL MILLS BOULEVARD            ,HANOVER             ,MD,21076,78471699995,ON THE GO PNTY HS ULT SHR QUEEN,WOMEN'S SHEER PANTYHOSE,19,980,1047,SAFEWAY_1926_1047
494968,SAFEWAY                  ,1926,7643 ARUNDEL MILLS BOULEVARD            ,HANOVER             ,MD,21076,8535450026,TZATZIKI DIP,DELI DIPS AND SALSA,19,980,1047,SAFEWAY_1926_1047
527534,SAFEWAY                  ,1926,7643 ARUNDEL MILLS BOULEVARD            ,HANOVER             ,MD,21076,81751301542,CANTU CONDITIONER CARE FOR KIDS LEAVE IN,ETHNIC HAIR CARE,19,980,1047,SAFEWAY_1926_1047
925802,SAFEWAY                  ,1926,7643 ARUNDEL MILLS BOULEVARD            ,HANOVER             ,MD,21076,5446704032,SUPREME PIZZA DIP,INSTANT SINGLE-SERVE SOUP/NON SOUP,19,980,1047,SAFEWAY_1926_1047
995906,SAFEWAY                  ,1926,7643 ARUNDEL MILLS BOULEVARD            ,HANOVER             ,MD,21076,23005400000,FLOUNDER FILLET PAC PREVIOUSLY FROZEN,SERVICE SEAFOOD,20,980,1047,SAFEWAY_1926_1047
567157,SAFEWAY                  ,768,20629 REDWOOD ROAD                      ,CASTRO VALLEY       ,CA,94546,7260904561,JULIES ORGANIC STRWBRRS & CREAM,PACKAGED ICE CREAM,17,782,1048,SAFEWAY_768_1048
30950,SAFEWAY                  ,768,20629 REDWOOD ROAD                      ,CASTRO VALLEY       ,CA,94546,1512420067,ADAMS MILLENNIUM JOE FAIR TRADE,PREPACKAGED COFFEE/HOT,18,782,1048,SAFEWAY_768_1048
985007,SAFEWAY                  ,768,20629 REDWOOD ROAD                      ,CASTRO VALLEY       ,CA,94546,4715613750,GRGICH HILLS 40TH ANNIVERSARY CHARDONNAY,TABLE WINE,19,782,1048,SAFEWAY_768_1048
41007,SAFEWAY                  ,768,20629 REDWOOD ROAD                      ,CASTRO VALLEY       ,CA,94546,14320072950,CHATEAU GASSIER ROSE,TABLE WINE,19,782,1048,SAFEWAY_768_1048
29784,SAFEWAY                  ,768,20629 REDWOOD ROAD                      ,CASTRO VALLEY       ,CA,94546,22861100000,CAKE COOKIES N CREME 8 IN 1 LYR,ISB DESSERTS,19,782,1048,SAFEWAY_768_1048
